movie_id,name,star_id,star_url
7352,史蒂芬S.德奈特(Steven S. DeKnight),,
7565,葛斯戴維斯 (Garth Davis),,
7779,金錫允,,
7799,曾國祥,,
7414,史蒂芬史匹柏(Steven Spielberg),78.0,https://movies.yahoo.com.tw/name_main/78
7627,齋藤工(Saito Takumi),39170.0,https://movies.yahoo.com.tw/name_main/39170
7685,納許艾格登(Nash Edgerton),42056.0,https://movies.yahoo.com.tw/name_main/42056
7748,王郁惠,,
7770,歐列格卓芬(Oleg Trofim),,
7423,威爾古勒(Will Gluck),,
7738,伊萊羅斯(Eli Roth),,
7751,尤沃金提爾(Joachim Trier),,
7793,朴贊郁(Park Chan-wook),1207.0,https://movies.yahoo.com.tw/name_main/1207
7569,布萊德派頓(Brad Peyton),,
7684,保羅麥格根(Paul McGuigan),8198.0,https://movies.yahoo.com.tw/name_main/8198
7743,米歇爾法蘭科(Michel Franco),,
7756,陳鈺杰,42171.0,https://movies.yahoo.com.tw/name_main/42171
7670,凱卡農(Kay Cannon),,
7683,王洪飛(David Verbeek),42050.0,https://movies.yahoo.com.tw/name_main/42050
7777,凱薩琳畢格羅(Kathryn Bigelow),799.0,https://movies.yahoo.com.tw/name_main/799
7741,吉田大八(Daihachi Yoshida),470.0,https://movies.yahoo.com.tw/name_main/470
7790,朴贊郁(Park Chan-wook),1207.0,https://movies.yahoo.com.tw/name_main/1207
7755,格雷格柏蘭帝(Greg Berlanti),,
7782,中江和仁,,
7509,約翰卡拉辛斯基(John Krasinski),6533.0,https://movies.yahoo.com.tw/name_main/6533
7772,李察林克雷特(Richard Linklater),380.0,https://movies.yahoo.com.tw/name_main/380
7402,威斯安德森,,
7776,朴贊郁(Park Chan-wook),1207.0,https://movies.yahoo.com.tw/name_main/1207
7764,朗霍華(Ron Howard),207.0,https://movies.yahoo.com.tw/name_main/207
7785,福澤克雄,,
7792,多納托卡瑞西(Donato Carrisi),,
7550,J.A.巴亞納(J.A. Bayona),,
7690,蓋瑞羅斯(Gary Ross),,
7449,欽納萊恩辛(Shree Narayan Singh),,
7758,派頓瑞德(Peyton Reed),,
7773,三木孝浩,,
7508,格恩迪塔塔科夫斯基,,
7767,克里斯多夫麥奎利(Christopher McQuarrie),,
7803,魯賓弗萊舍,,
7631,克利斯汀瑞佛斯(Christian Rivers),,
7388,馬丁麥多納 (Martin McDonagh),,
7473,帕可普拉札(Paco Plaza),,
7652,麥可漢內克(Michael Haneke),7634.0,https://movies.yahoo.com.tw/name_main/7634
7657,瞿友寧,,
7674,麥克溫特波頓(Michael Winterbottom),2109.0,https://movies.yahoo.com.tw/name_main/2109
7458,詹姆斯佛利(James Foley),,
7678,克林伊斯威特(Clint Eastwood),896.0,https://movies.yahoo.com.tw/name_main/896
7723,上堀內佳壽也,,
7811,克萊兒德尼(Claire Denis),4976.0,https://movies.yahoo.com.tw/name_main/4976
