genre_id,genre_url,movie_id,name
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7452,劇情
6.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=06,7452,犯罪
1.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=01,7487,動作
4.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=04,7487,奇幻
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7487,劇情
1.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=01,7469,動作
6.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=06,7469,犯罪
9.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=09,7494,喜劇
3.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=03,7393,科幻
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7393,懸疑/驚悚
14.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=14,7490,音樂/歌舞
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7490,劇情
10.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=10,7235,愛情
14.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=14,7235,音樂/歌舞
9.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=09,7235,喜劇
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7503,劇情
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7503,懸疑/驚悚
14.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=14,7436,音樂/歌舞
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7436,劇情
12.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=12,7371,動畫
2.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=02,7371,冒險
9.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=09,7377,喜劇
1.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=01,7517,動作
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7517,劇情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7710,劇情
12.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=12,7712,動畫
10.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=10,7720,愛情
9.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=09,7720,喜劇
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7479,劇情
11.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=11,7726,溫馨/家庭
17.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=17,7726,勵志
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7726,劇情
10.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=10,7746,愛情
9.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=09,7746,喜劇
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7768,劇情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7611,劇情
1.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=01,7721,動作
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7721,劇情
15.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=15,7732,歷史/傳記
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7732,劇情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7691,劇情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7588,劇情
4.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=04,7625,奇幻
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7625,劇情
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7661,懸疑/驚悚
10.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=10,7729,愛情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7729,劇情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7744,劇情
1.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=01,7804,動作
9.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=09,7804,喜劇
1.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=01,7413,動作
2.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=02,7413,冒險
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7761,劇情
13.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=13,7638,戰爭
12.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=12,7659,動畫
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7737,劇情
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7737,懸疑/驚悚
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7753,劇情
10.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=10,7796,愛情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7796,劇情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7634,劇情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7675,劇情
1.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=01,7681,動作
1.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=01,7687,動作
6.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=06,7687,犯罪
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7687,懸疑/驚悚
7.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=07,7718,恐怖
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7718,懸疑/驚悚
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7735,劇情
9.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=09,7735,喜劇
13.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=13,7352,戰爭
1.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=01,7352,動作
3.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=03,7352,科幻
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7565,劇情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7779,劇情
8.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=08,7779,懸疑/驚悚
9.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=09,7779,喜劇
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7799,劇情
1.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=01,7414,動作
3.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=03,7414,科幻
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7414,劇情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7627,劇情
1.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=01,7685,動作
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7685,劇情
9.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=09,7685,喜劇
10.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=10,7748,愛情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7748,劇情
10.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=10,7770,愛情
14.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=14,7770,音樂/歌舞
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7770,劇情
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7423,劇情
1.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=01,7738,動作
6.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=06,7738,犯罪
5.0,https://movies.yahoo.com.tw/moviegenre_result.html?genre_id=05,7751,劇情
