_id,company,description,duration,imdb_score,intro_photo,last_updated_at,movie_id,name_in_ch,name_in_en,release_date,release_date_str
6941,環球影業,環球影業推出最新力作《美國製造》，由湯姆克魯斯再度和《明日邊界》導演道格李曼攜手合作，演出巴瑞塞爾在國際間瞞天過海的驚奇事蹟，這位機師兼騙徒出乎意料的被中情局網羅，策動美國史上最大規模的祕密行動之一。 《美國製造》製片群包含金獎製片布萊恩葛瑟《美麗境界》、布萊恩奧利佛《黑天鵝》和泰勒湯普森《聖母峰》、道格戴維森《神鬼無間》以及金姆洛斯《臥底》。,-1,,https://s.yimg.com/vu/movies/fp/mpost/69/41/6941.jpg,2017-08-08 00:46:32.371,6941,美國製造,American Made,2017-08-18 00:00:00.000,2017-08-18
6888,牽猴子整合行銷股份有限公司,★今夏唯一激烈青春愛情喜劇 ★導演連奕琦繼《命運化妝師》《甜蜜殺機》後，再造好口碑 ★年度四大新演員大銀幕愛到直直撞 一個人是寂寞 兩個人才是愛情啊 愛一個人，是不是可以不求回報？陳二崁高中就暗戀著校花洪曼麗，鼓起勇氣向她告白卻遭到眾人嘲笑，但沒有因此而氣餒。高中畢業後，曼麗又找上二崁，卻已懷著身孕但男友Andy不知去向，曼麗要二崁當孩子的爸。二崁以為是上天眷顧他終於可以和心中的女神在一起，殊不知考驗正要來臨，就在此時認識了會讀心術的心兒。心兒冷眼旁觀他跟曼麗的種種，卻也發現二崁的痴與傻令人心疼。你愛她，她愛他，她又不捨他。原來，要男孩經過愛情的重重關卡，才能成為男子漢是多麽不容易的啊！,114,,https://movies.tw.campaign.yahoo.net/i/o/production/movies/July2017/sIojKLMvswbFX5uUBYos-700x1000.jpg,2017-08-08 00:46:33.189,6888,痴情男子漢,All Because Of Love,2017-08-18 00:00:00.000,2017-08-18
6883,天馬行空,★ 改編自暢銷50萬冊，電擊小說大賞「Media Works文庫獎」得獎話題作品 ★ 被日本Amazon、讀書meter評價為最希望影像化的作品 人，究竟是為了什麼而工作？ 上班族青山隆（工藤阿須加 飾）每天早上八點三十五分抵達公司，晚上九點十五分下班。再怎麼努力也不會加薪，但業績沒提升會遭上司辱罵，最後增加的只有名為責任制的加班。週六上班是家常便飯，週日還會接到上司的電話。人，究竟是為了什麼而工作？ 受黑心公司摧殘、身心俱疲的隆，在跳軌自殺時，被一名叫作山本（福士蒼汰 飾）的男子拯救了。滿口大阪腔，擁有爽朗笑容的山本，自稱是隆的小學同學。與他相遇後，隆漸漸變得開朗樂觀，工作績效竟也隨之成長。然而有一天，隆碰巧看見山本一臉嚴肅的搭上前往墓地的專車，他開始感到懷疑，便偷偷地調查起山本的事，才發現山本居然在三年前因為工作繁重而自殺了……那眼前這名自稱為山本的男人究竟是誰呢...？,-1,,https://s.yimg.com/vu/movies/fp/mpost/68/83/6883.jpg,2017-08-08 00:46:33.603,6883,不幹了！我開除了黑心公司,To Each His Own,2017-08-18 00:00:00.000,2017-08-18
6862,車庫娛樂,★ 耗資220億韓元，拍攝長達六個月，韓國影壇年度旗艦級史詩動作大片 ★ 最強導演 柳昇完 x 最強卡司 黃晸玟、蘇志燮、宋仲基 x 最大場面，強勢問鼎韓國2017年度票房冠軍 ★ 繼年度神劇《太陽的後裔》，宋仲基再扮軍人角色，深入虎穴執行營救任務 ★ 《主君的太陽》大叔男神 蘇志燮繼《超完美殺手》後，睽違大銀幕五年主演新作 ★ 《屍速列車》童星金秀安 飾演黃晸玟獨生女，困境中父女情深，再展動人揪心演技 ★ 《辣手警探》票房導演柳昇完與國民影帝黃晸玟再度攜手，有望再創影史票房新紀錄 快要無法呼吸的我們，如何找回在海彼端的返家之路？ 戰亂紛擾的那個年代，高薪誘惑下，爵士樂隊隊長李姜宇（黃晸玟 飾）帶著獨生女昭熙（金秀安 飾）前往日本端島上的飯店工作，抱著新生活夢想的還有流氓打手崔七星（蘇志燮 飾）、莫妍（李貞賢 飾）。可一上岸全都變了樣，開始暗無天日的奴役生活。隨著戰事接近尾聲，美軍對日本全面反擊，而日本決定炸毀掩埋島上的一切，韓國獨立軍領袖朴武英（宋仲基 飾）知道此事後，遂執行秘密救援任務，與李姜宇聯手救出島上400多個無辜居民，重返自由。,-1,,https://s.yimg.com/vu/movies/fp/mpost/68/62/6862.jpg,2017-08-08 00:46:34.056,6862,軍艦島,The Battleship Island,2017-08-18 00:00:00.000,2017-08-18
7025,傳影互動,"中年失業的魯蛇吉米羅根（查寧塔圖 飾）與當酒保的獨臂弟弟克萊德（亞當崔佛 飾），兩個被社會遺棄的邊緣人決定發起一場驚天動地的大行動，他們將歪腦筋動到了年度最大的賽車盛事，企圖偷天換日搶走金庫裡的所有現金，為了達成目的，他們找了最懂金庫的資深竊賊喬班（丹尼爾克雷格 飾） 搭配一事無成的妹妹（芮莉克亞芙 飾）以及只懂推特的「電腦高手」組成最強雜牌軍，看似一群沒有規劃的廢柴軍團，究竟走的是什麼狗運，才能成就史上最大宗的搶錢案！
 
【關於電影】
 
《瞞天過海》系列導演史蒂芬索德柏重操舊業 
打造全新黑色幽默竊盜經典
打造出超經典《瞞天過海》系列的大導史蒂芬索德柏，這幾年投入電視影集系列的拍攝，2017年終於強勢回歸重執電影導演筒，執導令影迷引頸期盼的全新電影《羅根好好運》，再度重現《瞞天過海》系列全明星卡司齊聚一堂飆戲的盛大榮景，除了主演的查寧塔圖、亞當崔佛、丹尼爾克雷格以外，還請來奧斯卡影后希拉蕊史旺演出神經質警探、前「阿湯嫂」凱蒂荷姆斯，以及近期以《怪獸與他們的產地》爆紅的凱薩琳華特斯頓來助陣！而且史蒂芬索德柏再次搬出他的拿手好戲，「史蒂芬」式挖苦人的幽默對白以及壞壞惹人愛的性格角色，都將在新片中一一重現，帶領觀眾坐上最驚險爆笑的竊盜專車，索德柏本人也稱：「這次的搶錢體驗會非常不一樣！」
 
小偷界的浩角翔起 噗攏共搶錢不靠技術靠好運
查寧塔圖、亞當崔佛攜手當兄弟 靠007搭救一起搶錢
曾演出《舞力麥克》系列曬肌帥翻全場的查寧塔圖，這次搭配《星際大戰：原力覺醒》中的凱羅忍 - 亞當崔佛，兩大型男攜手當羅根兄弟，即便搞得髒兮兮看起來魯蛇到不行，依然性格十足完全沒在怕，堪稱「小偷界的浩角翔起」噗攏共也能出頭天。在他們背後支援的沒有別人，正是紅遍全球的007丹尼爾克雷格，沒有跑車配美人的他，這次差點被天兵的羅根兄弟給害死，不斷幫兩人收拾殘局，幸好羅根兄弟好走運，每每總能化險為夷，丹尼爾克雷格才沒有被氣死！",119,,https://movies.tw.campaign.yahoo.net/i/o/production/movies/August2017/3YVqdmf5Y13cSGc4U2pa-1000x1428.jpg,2017-08-08 00:46:34.496,7025,羅根好好運,Logan Lucky,2017-08-24 00:00:00.000,2017-08-24
7046,鏡象電影,"《易經》第四十七卦：澤水困，意思是陷入困境，才智難以施展，仍堅守正道，自得其樂，必可成事，擺脫困境。
 
背包客琴來到打工民宿，老闆老紀把房子交給他後就離開了，深夜被一個突然出現的日本女子趕出了房子。老紀到了醫院照護肢障青年，青年哀求著老紀，帶他去一個海上沙洲，唱出綠島新生之歌。謎樣的日本女子讓另一位旅人騰入住，曖昧情愫產生，騰是個布袋戲演出者，新編西遊記讓孫悟空變出了分身孫空悟。
 
琴與日本女子、老紀與青年、孫悟空與孫空悟，分身本尊彼此面對。多年之困，一次爆發。",-1,,https://movies.tw.campaign.yahoo.net/i/o/production/movies/August2017/tVIdYLEMxRnu9Dtucr8K-1000x1425.jpg,2017-08-08 00:46:35.614,7046,澤水困,Aground,2017-08-25 00:00:00.000,2017-08-25
7045,佳映,"★費城猶太影展觀眾票選最佳電影
★漢堡影展最佳國際兒少電影
★新竹兒童影展閉幕片
 
害怕的時候　更要勇敢微笑
 
本片改編自芬妮的回憶錄，真實刻劃二次大戰期間，猶太孩子們逃離納粹迫害的親身經歷。
 
二戰期間，芬妮的父親因為猶太身分被抓進集中營，情急下母親將芬妮三姊妹託付給郊區學校尋求庇護，盼能讓稚嫩的生命安然成長。但好景不常，人人自危的社會氛圍舉報連連，納粹魔爪也以極快速度深入鄉間。為了保命，孩子們必須努力忘記出身，用假身分移往更安全的地區。一次逃難過程中，孩子們被迫與大人分散，十二歲的芬妮必須肩負起保護孩子的責任。每個小不點，都是活生生的一條命。芬妮努力藏起恐懼，懷抱著無比的勇氣，決心率領大家平安抵達瑞士邊界，逃出戰火威脅！",-1,6.9,https://movies.tw.campaign.yahoo.net/i/o/production/movies/August2017/P4wiv8NvugKVJNNsmPdj-1000x1429.jpg,2017-08-08 00:46:36.298,7045,芬妮的勇敢旅程,Le Voyage de Fanny,2017-08-25 00:00:00.000,2017-08-25
7040,亮點國際影業,"★法國影壇重量級女星茱麗葉畢諾許 從影來最詼諧搞笑演出
★脫線母女過招大鬥法 稱霸法國春季喜劇票房冠軍
★法國流行樂天王 M 親自操刀電影配樂 耳目一新
 
人生總是給我們許多選擇，你可以選擇悲劇意外，或是一場精采冒險……個性拘謹的艾薇爾 (卡蜜兒克汀 飾) 一輩子總覺得不停在收她性格天南地北，自由自在的美魔女媽媽瑪杜 (茱麗葉畢諾許 飾) 的爛攤子。自從離婚後，瑪杜就搬進艾薇爾跟她老公的小公寓。
 
當這對生活中常鬥法的母女，同時發現各自懷孕之後，關係變得更加緊張，一發不可收拾：瑪杜不願接受自己將升格成為祖母的事實，而艾薇爾無法想像自己的母親，竟然…又要再當一次媽！
 
新銳法國女導演娜歐蜜賽格莉歐，繼2015年的《新郎嫁錯郎》之後，再度細膩打造出法式現代喜劇，爆笑逗趣不落俗套，女導演表示要將此片獻給全天下的母女們，邀請大家一同感受 從笑到飆淚、到感動落淚的療癒旅程！",95,5.1,https://movies.tw.campaign.yahoo.net/i/o/production/movies/August2017/qMcFPlnUyxx8tHnljoUX-800x1172.jpg,2017-08-08 00:46:36.739,7040,辣媽好孕到,Baby Bumps,2017-08-25 00:00:00.000,2017-08-25
7034,海鵬,"深情簡訊出自誰手？為何會不斷寄給他？
面對男友的驟逝，原本樂觀開朗的童書作家克拉拉，在失去此生真愛後，鎮日憂傷地以淚洗面，即使經過兩年仍走不出陰霾。在閨蜜卡嘉的建議下，她決定將一首首充滿思念的情詩化作手機簡訊，寄往那個早已不復存在的號碼…。
 
在城市的另一邊，報社記者馬克對人有著敏銳的觀察，工作上無往不利。帥氣的他雖有個交往穩定的女友，卻比誰都清楚：自己不曾為愛而悸動。害怕改變的他，始終不敢對女友吐實，卻讓自己在情海中載浮載沉…。
直到有一天，馬克才剛換的新手機，竟開始收到一封封來自陌生人的簡訊詩，字字句句流露出的真誠情感，竟觸動了他對真愛的渴望。在好友大衛的協助下，馬克想在這人海茫茫的城市裡，找到發出這些深情簡訊的神祕女子…。
 
【關於電影】
 
浪漫美景真情觸發《真愛LINE著你》票房破兩億稱霸年度十大
真情流露的電影《真愛LINE著你》（Text For You），是德國女導演卡洛琳荷芙絲（Karoline Herfurth）自編自導自演的首部電影。她本是德國影壇極富天分的女星，曾以《香水》《文生去看海》等片，勇奪最佳女演員獎；首執導演筒《真愛LINE著你》表現更超乎預期，不僅被媒體Filmstarts媲美《西雅圖夜未眠》，更幸運獲美商華納兄弟支持，真情觸發票房大賺2億多台幣，榮登德國電影2016年秋季冠軍，擠身德國年度十大賣座電影！「德新社」（Deutsche Presse Agentur）稱該片為「最成功的電影處女作」，「德國電影和媒體評論」（FBW）則大力推薦觀眾「來和德國電影談場戀愛」。
 
《真愛LINE著你》改編自德國女作家蘇菲克萊姆（Sofie Cramer）的暢銷小說。劇情講述一名年輕女子克拉拉，因為男友過世無法走出傷痛，於是一直傳簡訊給他，未料男友的手機號碼，已被一名體育記者馬克在使用。馬克長期收到克拉拉愛的簡訊，已有女友的他，一開始不知如何是好，卻漸漸對這位頻傳簡訊的女子產生好奇，兩人就在陰錯陽差的世界裡，開始產生了交會…。
 
《真愛LINE著你》全片在風光明媚的布蘭登堡以及柏林拍攝，除有最美的秋天景緻，頗負盛名的柏林電視塔、亞歷山大廣場、柏林圍牆、施普雷河遊船，德國最古老、最多人參觀的柏林動物園，擁有三百多年歷史的腓特烈橋，以及歐洲歷史最悠久的柏林國家歌劇院，全柏林最浪漫的約會景點，片中都能一覽無遺。
 
德國電影多以嚴肅著稱，擅拍喜劇的導演有《再見列寧》沃夫岡貝克，編導演於一身的提爾史威格，開始轉型拍喜劇的湯姆提克威等，年僅32歲的卡洛琳荷芙絲卻異軍突起，以處女作《真愛LINE著你》一舉竟功，被評論為不可多得的新時代浪漫愛情喜劇，除平衡了德國電影予人的嚴肅感外，更為新世代電影創作者開拓了一條新路。",107,6.7,https://movies.tw.campaign.yahoo.net/i/o/production/movies/July2017/4ls8ziYtvIiBlZtAZBSJ-1120x1600.jpg,2017-08-08 00:46:37.481,7034,真愛LINE著你,Text For You,2017-08-25 00:00:00.000,2017-08-25
7033,聯影／聯贏,"★龐克教母 薇薇安魏斯伍德的啟蒙者 
★性手槍樂團 席德將他的畫作穿上身 
★紐約 現代藝術博物館（MOMA）都收藏他的作品
★芬蘭 國家為他發行郵票 178國收藏家搶購一空 
★20世紀最偉大同志先鋒 傳奇人生首次搬上大銀幕
★首部由官方基金會授權 最忠於真實的傳記電影
★慶祝婚姻平權的必看電影
★榮獲 瑞典哥特堡國際影展 費比西獎
 
 以「芬蘭湯姆」為名的同志革命 光榮展開 
「芬蘭湯姆」是一名性崇拜幻想藝術家，以同性情色藝術及影響20世紀晚期同性文化而著稱。
二次大戰激烈的創傷尚未撫平，退伍軍人托科在家仍無法享受寧靜，他化名湯姆，潛心藝術尋求解脫，從壓制他的軍服中擷取靈感，畫出一幅幅擁有渾身肌肉、龐大性器官，散發陽剛氣息的超級男性；隨著秘密聚會受到警察打壓，為了讓世人看到他的作品，他投稿到美國頗具影響力的雜誌，美國編輯為他取上「芬蘭湯姆」（Tom of Finland）一舉成名，更掀起一場全世界的同志革命，從被視為下流同性插畫家到舉世皆知的「芬蘭國寶」，芬蘭國家特別為他發行過郵票，紀念這號偉人。
 
【關於電影】
 
用畫筆當作武器 對抗世界的惡意
首部由官方授權的傳記電影「芬蘭湯姆」（Tom of Finland），由金獎導演多梅卡魯科斯基（Dome Karukoski）執導，聚焦於 20世紀最具影響力的傳奇芬蘭畫家「芬蘭湯姆」，本名是托科拉克索寧（Touko Laaksonen）的故事，呈現托科（芬蘭湯姆）從戰後到1991年過世近50年的生活；長期飽受罪惡感折磨的他，極具繪畫天份卻敏感易染，亟欲擺脫社會對他性向的欲加之罪，於是潛逃遁隱於繪畫中，將對男人及制服的迷戀，轉而繪製成一幅幅穿著皮革制服的超級男性，而當時鮮少人知道這位情色畫家正悄悄煽動一場同志次文化的運動，而他的作品也從同志次文化轉化為20世紀反主流文化運動的重要指標，影響了60至80年代同志圈文化和審美風氣，許多同志開始仿效畫中超級男性的穿著，讓畫作中的「芬蘭湯姆」實際走進現實生活。",-1,7.5,https://movies.tw.campaign.yahoo.net/i/o/production/movies/July2017/9PgdmwsQeNR3lKRBU5V3-2481x3508.jpg,2017-08-08 00:46:37.925,7033,芬蘭湯姆,Tom of Finland,2017-08-25 00:00:00.000,2017-08-25
7026,蜜蜂工房,"這份友情，直到 10 萬年後也不會凍結！
 
大雄一群人受不了盛夏的酷熱，於是前往漂浮在南太平洋的巨大冰山。他們在那裏用秘密道具「冰雕工藝組」打算製造遊樂園，卻發現一個被冰封住的金手環！
 
為了尋找金手環的主人，經過一番調查，哆啦A夢他們發現這個金環應該是在 10 萬年前的南極被冰所掩埋的。可是 10 萬年前的南極理論上根本沒有住人呀！於是，哆啦A夢一行人便利用「時光腰帶」前往 10 萬年前的南極一探究竟，卻發現沉睡在冰山之中的神秘巨大都市遺跡，更遇到為了拯救自己被凍結的星球，而在宇宙間找尋金手環之謎的少女卡菈與希亞克伊博士。
 
據說，當古代都市甦醒之時──冰之使者將取回力量……圍繞著金手環，哆啦A夢一行人將直接面對地球凍結的危機！",-1,,https://tw.movies.yahoo.com/i/o/production/movies/July2017/8mxwBvAJV9q4pP2LY1ht-800x1127.jpg,2017-08-08 00:46:38.339,7026,電影哆啦A夢《大雄的南極冰天雪地大冒險》,Doraemon the Movie: Kachikochi Nobita's Antarctic Big Adventure,2017-08-25 00:00:00.000,2017-08-25
6994,,"高中少女安芳齡十七，因為幫學校拍校刊照片，煞到壘球隊女明星球員莎夏，於是謊稱採訪進一步接觸，兩人擦出愛的火苗。安把祕密分享給無話不說的好哥兒們克里夫，卻得到既困惑又憤怒的回應，這才明白克里夫早已暗戀自己多年。面對來自好友、家人、學校和自我的壓力，愛原來最困難的事情。
【關於電影】
影片改編自導演妹妹的親身經驗，以夢幻攝影、輕巧倒敘及多角色觀點的豐富敘事層次，細膩透視少男少女的騷動與脆弱，無論是耳鬢廝磨或私訊傳情的瞬間，都讓人怦然心動。「身為同志不再是『必須容忍的差異』，而是既成事實。無關接不接受，一切都是關於愛。一如主角安將會發現，在你愛上別人之前，得先愛自己。」── 凱雷姆.桑加",90,,https://movies.tw.campaign.yahoo.net/i/o/production/movies/July2017/jZxQ3Im2tFfuyvJQCWkV-3500x4790.jpg,2017-08-08 00:46:38.801,6994,初戀上女孩,First Girl I Loved,2017-08-25 00:00:00.000,2017-08-25
6992,龍祥,"★史上最狂！殺人犯公開出版殺人自傳！
★日本兩大男神 #藤原龍也 及 #伊藤英明 領銜雙主演！
★法律拿他束手無策，正義被公開凌遲！
★話題討論度滿點，空降日本首週 #票房冠軍！
犯下連續殺人案的犯人始終逍遙法外，直到訴訟有效期截止當日，一名受害者家屬跳樓輕生，使得負責該案件的刑警牧村航(伊藤英明 飾演)耿耿於懷。兩年後，自稱該案件的兇手曾根崎雅人(藤原龍也 飾演)，因所出版的自傳書《我是殺人犯》成為暢銷書而一舉成名，進而引起刑警的注意",117,,https://movies.tw.campaign.yahoo.net/i/o/production/movies/July2017/A2vtR5xHqOYcWYCRZx3c-1417x2018.jpg,2017-08-08 00:46:39.206,6992,第22年的告白 ─我是殺人犯─,Memoirs of a Murderer,2017-08-25 00:00:00.000,2017-08-25
6919,車庫娛樂,★ 詹姆斯柯麥隆革新視效，影史科幻動作經典嶄新3D面貌大銀幕呈現 ★ 1992年奧斯卡金像獎4項大獎肯定 ★ 1997年8月29日「審判日」到來；2017年8月29日，紀念「審判日」20週年，《魔鬼終結者2 3D》大銀幕震撼上映 在第一集中，天網派出終結者欲滅殺未來人類救星約翰康納之母莎拉康納，所幸未來戰士瑞斯利用時光機器返回現代捨命相救，天網的計畫終告失敗。這次，天網再度派出最先進的T-1000型液態金屬終結者，回到約翰康納的童年時期，欲將其殺害，讓未來的人類世界群龍無首。約翰得知消息後，立即派遣T-800型終結者趕回現代，保護童年時期的自己。在現代，約翰與養父母同住，生母莎拉因言行怪異並攻擊製造出天網的賽博坦公司，被當成精神病患囚禁於精神病院中。T-1000殺害了約翰的養父母，幸好終結者及時趕到救出約翰，兩人隨後阻止T-1000殺害另一個目標莎拉。莎拉和約翰決意摧毀製造出天網的賽博坦公司阻止「審判日」發生，在一陣惡鬥後，賽博坦公司被炸成一片火海。然而，T-1000仍緊追不捨，將莎拉等人逼入煉鋼廠，並將終結者打成重傷……,-1,,https://s.yimg.com/vu/movies/fp/mpost/69/19/6919.jpg,2017-08-08 00:46:39.902,6919,魔鬼終結者2 3D,Terminator 2 3D,2017-08-25 00:00:00.000,2017-08-25
6911,威視電影,★ 台灣最真實的靈異事件驚悚改編！ ★ 十年來最賣座的台灣恐怖片續集，規格全面升級力作！ ★ 原班人馬加入三大金獎全新陣容，國片「詭」后楊丞琳、許瑋甯首度同台飆戲！ 《紅衣小女孩》續集《紅衣小女孩2》由首集導演程偉豪領軍，原班製作團隊和主演黃河、許瑋甯再度回歸，並加入三大金鐘影帝后楊丞琳、高慧君、龍劭華的全新組合，楊丞琳飾演一位社工「淑芬」，與高慧君飾演的媽媽「美華」以及龍劭華飾演的師父「阿龍師」，將與首集裡許瑋甯飾演的「怡君」、黃河飾演的「志偉」有許多新的故事關連，將創造出更高潮迭起的驚悚情節，挑戰台灣國片影史最震撼的恐怖片續集觀影極限。《紅衣小女孩2》將於今,-1,,https://movies.tw.campaign.yahoo.net/i/o/production/movies/July2017/1FIALmB0inJ9KKiLgwAW-1200x1713.jpg,2017-08-08 00:46:40.374,6911,紅衣小女孩2,The Tag-Along 2,2017-08-25 00:00:00.000,2017-08-25
6873,CATCHPLAY,"★ 遠赴英國、荷蘭和保加利亞等國拍攝 爆破無上限 刺激感十足 ★ 《不可能的任務：失控國度》製作團隊傾力製作 場面浩大 高潮連發 ★ 今夏最「鬧」動作鉅獻 絕配冤家 終極惡搞 鬧遍歐洲 ★ 《惡棍英雄：死侍》萊恩雷諾斯 x《復仇者聯盟》山繆傑克森 兩大硬漢唇槍舌戰 火力全開 ★ 「衰爆保鑣」碰上「嘴炮殺手」 你是我今生的冤孽 就是要玩你 弄你 搞你 ★ 奧斯卡入圍加持 《黑暗騎士：黎明昇起》蓋瑞歐德曼 x 《異色童話集》莎瑪海耶克 ★ 奧斯卡提名剪接師操刀 《特攻聯盟》製作設計精心打造 ★ 天上掉下來的禮物 從頭衰到尾的任務 I will always “hate” you 全世界最頂尖的保鑣（萊恩雷諾斯 飾）不得不接下一個衰到爆的任務，要保護他畢生最討厭的殺手（山繆傑克森 飾），讓他在24小時內平安到達荷蘭救出被囚禁的妻子，但一路上充滿殺手的仇家設下的陷阱，時間又迫在眉睫，水火不容的兩人要如何攜手對付敵人，並在這瘋狂的24小時內穿越重重阻礙達成任務？ 衰爆保鑣 VS. 嘴炮殺手 誰都不能把我們分開 全世界最惡名昭彰的殺手（山繆傑克森 飾）為了救出被囚禁的妻子（莎瑪海耶克 飾），決定以線民身分到荷蘭出庭作證，但一路上想謀害他的仇家不計其數，為了幫助他順利出庭，全世界首屈一指的頂尖保鑣（萊恩雷諾斯 飾）奉命來保護他，讓他能平安抵達目的地。保鑣和殺手多年來針鋒相對，現在卻要一起從英國前往荷蘭海牙，共度瘋狂的24小時，一路上充滿你來我往的猛烈槍火、高速飛車追逐、嘆為觀止的激烈「船」戰 ，還有冷血無情的東歐獨裁家（蓋瑞歐德曼 飾）虎視眈眈，無所不用其極想向殺手尋仇。水火不容的兩人要如何通力合作，才能在時限內成功抵達目的地，順利作證？ 【關於電影】 《殺手保鑣》是由《浴血任務3》導演派崔克休斯執導的動作喜劇，《封火線》編劇湯姆歐康納執筆，《不可能的任務：失落國度》和《全面攻佔》系列團隊傾力製作，更跋涉至英國、荷蘭和保加利亞等地取景拍攝，場面浩大，驚險刺激，並由《特攻聯盟》的製作設計羅素德洛札里歐精心打造場景，由因《赴湯蹈火》一片獲奧斯卡提名的剪接師傑克羅勃茲操刀剪接，冰島新銳配樂家亞堤力歐瓦森擔綱配樂，黃金組合共同造就一齣既有精采動作戲，又充滿惡搞和詼諧的新型態動作喜劇，滿足影迷視覺感官各種享受，讓人笑到爽，爽到笑。 演員陣容由因《惡棍英雄：死侍》而紅遍全球的萊恩雷諾斯領銜主演，搭配金獎影帝、《復仇者聯盟》「神盾局局長」山繆傑克森，這是兩人自3D動畫《渦輪方程式》（Turbo, 2013）的配音合作後首度共同主演，創新組合令人耳目一新，火花四射，笑料十足，連一同參與演出、曾入圍奧斯卡影后的莎瑪海耶克都打包票說，看到這兩人合作無間的化學效應，一集看不夠，一定會想看續集。除了三名演技保證，反派角色則由超強綠葉蓋瑞歐德曼主演，繼1993年的《絕命大煞星》（True Romance）和《機器戰警》（RoboCop, 2014）後，再度和山繆傑克森同台較勁，曾參與《荷魯斯之眼》的法柬混血女星艾洛蒂．袁也為堅強的演員陣容增色。",-1,,https://movies.tw.campaign.yahoo.net/i/o/production/movies/July2017/p09bFkzvtHCdE6WtlSva-2612x3726.jpg,2017-08-08 00:46:41.112,6873,殺手保鑣,The Hitman’s Bodyguard,2017-08-25 00:00:00.000,2017-08-25
7047,EuropaCorp、海樂,"★2017屌炸動作強片 滿滿男人味
 
爽開坦克轟大街, 飛天遁湖盜黃金
正事不做歹事狂幹, 失控海豹神兵 94 狂!
講述一群海豹突擊隊，在飽受戰爭蹂躪的波斯尼亞鎮守；閒來發慌的五大神兵，聽聞近郊湖底埋著三億黃金，他們私下出動直升機秘密偵測、開坦克橫行街頭，只為揭開隱藏的巨大寶藏…",-1,,https://tw.movies.yahoo.com/i/o/production/movies/August2017/xczRj3pS07I5KUEdcgdC-800x1164.jpg,2017-08-08 00:46:41.588,7047,潛龍突擊隊,Renegades,2017-08-31 00:00:00.000,2017-08-31
6830,索尼,「恐怖大師」史蒂芬金最具野心的經典小說《黑塔》，在千萬書迷多年引頸期盼下，終將躍上大銀幕！馬修麥康納 、伊卓瑞斯艾巴 領銜主演，《龍紋身的女孩》尼科萊阿爾賽執導，阿奇瓦高斯曼、傑夫平克納執筆劇本改編，由布萊恩葛瑟、朗霍華、艾瑞卡霍金斯和阿奇瓦高斯曼擔任本片監製。,-1,,https://movies.tw.campaign.yahoo.net/i/o/production/movies/July2017/5CAjEMMoQ2w5s6oA6hUx-2038x2905.jpg,2017-08-08 00:46:42.046,6830,黑塔,The Dark Tower,2017-08-31 00:00:00.000,2017-08-31
7037,双喜,"★ 《殺破狼》《葉問》製作團隊最新力作
★ 挑戰地表最強老爸！古天樂首部動作武打片
★動作場面全面升級
 
殺戮 是唯一的救贖
 
睽違十二年，《殺破狼》主創組合再度齊聚一堂，延續觀眾口碑的武打暴力美學。「貪狼」星動，一念之差，遊走慾正慾邪、作福作禍之間！談判專家古天樂為了尋回失蹤愛女遠走泰國曼谷及巴達雅等地，父女親情與生死懸於一線，張力不下《即刻救援》！領銜主演的古天樂親自挑戰高難度武打動作，成為他近年來少見動作滿場的電影，國際武打巨星 Tony Jaa，與吳樾更有不少緊張的動作場面。
 
憑《樹大招風》橫掃本年度香港三項電影獎影帝殊榮的林家棟、美國海軍陸戰隊服役9年的Chris Collins等人，在武術大師洪金寶指導下，皆有出色表現！葉偉信及洪金寶近年合作無間，繼《殺破狼》及《葉問》系列後再度在《貪狼》中激出連場好戲火花！
 
【關於電影】
 
動作電影《殺破狼》將紫微命盤中的「七殺」、「破軍」、「貪狼」三顆星，取其合稱「殺破狼」之名，作為這系列電影中，帶著獨有濃厚人性宿命與因果的情節風格。而《殺破狼‧貪狼》則將命盤中主理禍福、慾望的「貪狼星」，作為本次電影除了武打之外，更顯現人性衝突的劇情主軸。
 
如此特出的風格，從前導預告中，搭配槍戰、巷戰、蒙眼錘擊等多場激烈場景，卻一反常態地運用了悽美的〈Amazing Grace〉配樂，激烈動作場景與悲壯人物命運相互映襯，顯現《殺破狼》系列最不同於其他動作電影的獨到之處，為絕無冷場的武打動作中，注入角色更深層情感。",-1,,https://movies.tw.campaign.yahoo.net/i/o/production/movies/August2017/ViVVg5Sth6RH6RD2Vqne-1000x1427.jpg,2017-08-08 00:46:42.489,7037,殺破狼‧貪狼,Paradox,2017-09-01 00:00:00.000,2017-09-01
