Address,FaxNo,POIID,POIName,SpecialStore_Kind,Store_URL,Telno,X,Y,city_name,is7WiFi,isATM,isCityCafe,isCorn,isDining,isFruit,isHealthStations,isHotDog,isIbon,isIce,isIceCream,isLavatory,isMakeup,isMisterDonuts,isMuji,isOpenStore,isOrganic,isParking,isStarBucks,isSweetPotato,isTea,isUnionPay,town_name,logitude,latitude,company
台中市太平區東平路1號,(04)22774013        ,126306              ,一江橋,,,(04)22770154        ,120735618.0,24133257.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,太平區,120.735618,24.133257,7-11
台中市太平區中興東路189號191號,(04)22704120        ,985763              ,大榮,,,(04)22703976        ,120722848.0,24131985.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,太平區,120.722848,24.131985,7-11
台中市太平區永豐路351號1樓,(04)23510617        ,146388              ,丰太,,,(04)23510560        ,120703785.0,24111799.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,太平區,120.703785,24.111799,7-11
台中市太平區中興路171號,(04)22751162        ,895695              ,太平,,,(04)22770941        ,120713554.0,24125726.0,台中市,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,太平區,120.713554,24.125726,7-11
台中市太平區德隆里工業路148號150號,(04)22716193        ,890416              ,太隆,,,(04)22716192        ,120717718.0,24102724.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,太平區,120.717718,24.102724,7-11
台中市太平區建興路47號,(04)22701810        ,993122              ,功興,,,(04)22769121        ,120724123.0,24130608.0,台中市,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,太平區,120.724123,24.130608,7-11
台中市太平區光興路707號,(04)22776435        ,142799              ,光隆,,,(04)22770849        ,120729663.0,24109481.0,台中市,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,太平區,120.729663,24.109481,7-11
台中市太平區興隆里12鄰光興路1632號,(04)22790027        ,138088              ,光興,,,(04)22793598        ,120734200.0,24121117.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,太平區,120.7342,24.121117,7-11
台中市太平區樹孝路338號,(04)23918357        ,910079              ,全利,,,(04)23926723        ,120719246.0,24154978.0,台中市,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,太平區,120.719246,24.154978,7-11
台中市太平區樹德路255號,(04)23956424        ,164272              ,吉仕多,,,(04)23957784        ,120712446.0,24157508.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,太平區,120.712446,24.157508,7-11
台中市太平區中山路四段235號,(04)23954057        ,174431              ,旱溪東,,,(04)23955934        ,120700805.0,24147806.0,台中市,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,太平區,120.700805,24.147806,7-11
台中市太平區育賢路520號,(04)23956469        ,167248              ,育智,,,(04)23958492        ,120713199.0,24158860.0,台中市,N,N,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,太平區,120.713199,24.15886,7-11
台中市太平區樹孝路490號,(04)23936341        ,143378              ,育鑫,,,(04)23910301        ,120720388.0,24157615.0,台中市,Y,Y,N,N,Y,N,N,N,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,太平區,120.720388,24.157615,7-11
台中市太平區宜昌路400號,(04)22767405        ,881663              ,宜昌,,,(04)22735742        ,120713949.0,24144922.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,太平區,120.713949,24.144922,7-11
台中市太平區新平路三段1號1樓,(04)23913391        ,123569              ,尚晉,,,(04)23911323        ,120718777.0,24148990.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,太平區,120.718777,24.14899,7-11
台中市太平區東村路200號,(04)23511125        ,151520              ,東村,,,(04)23511075        ,120724156.0,24137488.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,太平區,120.724156,24.137488,7-11
台中市太平區新興路312號,(04)23957209        ,170451              ,金興,,,(04)23957220        ,120705389.0,24159547.0,台中市,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,太平區,120.705389,24.159547,7-11
台中市太平區長億里永成北路125號,(04)22796326        ,174604              ,長德,,,(04)22798640        ,120714477.0,24117503.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,太平區,120.714477,24.117503,7-11
台中市太平區光興路572號576號,(04)22712507        ,901525              ,紅億,,,(04)22715793        ,120729184.0,24104213.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,太平區,120.729184,24.104213,7-11
台中市太平區振福路419號421號423號425號,(04)23957448        ,151553              ,振福,,,(04)23954715        ,120708726.0,24154091.0,台中市,Y,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,太平區,120.708726,24.154091,7-11
台中市太平區中山路二段366號366-1號368號,(04)23926540        ,930109              ,盛民興,,,(04)23926373        ,120728450.0,24150254.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,太平區,120.72845,24.150254,7-11
台中市太平區中山路四段112-2號,(04)23957672        ,840488              ,第一,,,(04)23957421        ,120705088.0,24148341.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,太平區,120.705088,24.148341,7-11
台中市太平區中山路一段215巷35號(行政大樓後方),(04)23931906        ,174349              ,勤科大,,,(04)23938945        ,120732406.0,24143323.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,太平區,120.732406,24.143323,7-11
台中市太平區大興路151號151-1號,(04)23918261        ,921459              ,新大億,,,(04)23917413        ,120733272.0,24155103.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,太平區,120.733272,24.155103,7-11
台中市太平區永平路一段105號107號1樓,(04)22786101        ,132851              ,新平,,,(04)22785952        ,120717078.0,24131504.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,太平區,120.717078,24.131504,7-11
台中市太平區中山路1段217號,(04)23920326        ,893851              ,新勤益,,,(04)23922680        ,120733234.0,24142659.0,台中市,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,太平區,120.733234,24.142659,7-11
台中市太平區樹孝路48號50號1樓,(04)23915008        ,141198              ,新樹孝,,,(04)23910886        ,120716869.0,24151187.0,台中市,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,太平區,120.716869,24.151187,7-11
台中市太平區新平路二段221號,(04)22773398        ,993270              ,溪洲,,,(04)22795623        ,120714666.0,24141092.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,太平區,120.714666,24.141092,7-11
台中市太平區太平一街220號,(04)22739919        ,993708              ,精中,,,(04)22798881        ,120719657.0,24115520.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,太平區,120.719657,24.11552,7-11
台中市太平區中平里精美路1號,(04)22702355        ,863975              ,精美,,,(04)22701765        ,120721494.0,24120043.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,太平區,120.721494,24.120043,7-11
台中市太平區樹德路98-9號,(04)23955935        ,123248              ,樹廣,,,(04)23955449        ,120711665.0,24153645.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,太平區,120.711665,24.153645,7-11
台中市太平區大源二街1號3號1F,(04)23917620        ,982568              ,鑫佳慶,,,(04)23919759        ,120725167.0,24144500.0,台中市,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,太平區,120.725167,24.1445,7-11
台中市和平區東關路一段135-2號1樓,(04)25950332        ,982339              ,欣谷關,,,(04)25950389        ,121004511.0,24202734.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,和平區,121.004511,24.202734,7-11
台中市西區忠明路54之1號1樓,(04)23137883        ,113724              ,三中,,,(04)23146826        ,120661103.0,24159014.0,台中市,Y,Y,N,N,Y,N,N,N,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,西區,120.661103,24.159014,7-11
台中市西區向上路一段381號383號385號,(04)24734624        ,152073              ,上誠,,,(04)24739542        ,120655440.0,24146554.0,台中市,Y,Y,N,N,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,西區,120.65544,24.146554,7-11
台中市西區公館路136號138號,(04)23753916        ,854661              ,大全,,,(04)23753022        ,120669640.0,24134501.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,西區,120.66964,24.134501,7-11
台中市西區英才路410號,(04)23260325        ,910714              ,大將作,,,(04)23205843        ,120666275.0,24152798.0,台中市,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,西區,120.666275,24.152798,7-11
台中市西區南屯路一段60號62號64號,(04)23763480        ,144566              ,五權,,,(04)23759066        ,120665848.781565,24132373.7453594,台中市,Y,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,西區,120.66584878156499,24.1323737453594,7-11
台中市西區五權路119號,(04)22013927        ,962715              ,台麗,,,(04)22060119        ,120672582.0,24146983.0,台中市,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,西區,120.672582,24.146983,7-11
台中市西區公益路157號,(04)23010714        ,171373              ,市民,,,(04)23020614        ,120662807.0,24150724.0,台中市,Y,N,N,N,Y,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,西區,120.662807,24.150724,7-11
台中市西區四維街22-1號24號,(04)22201567        ,141132              ,民府,,,(04)22203832        ,120676371.788406,24137132.7620611,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,西區,120.676371788406,24.1371327620611,7-11
台中市西區忠明南路410號,(04)23753919        ,158288              ,吉龍,,,(04)23754680        ,120657103.0,24135268.0,台中市,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,Y,西區,120.657103,24.135268,7-11
台中市西區美村路一段302之1號302之7號,(04)23022695        ,170211              ,向美,,,(04)23016027        ,120661532.0,24146253.0,台中市,Y,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,西區,120.661532,24.146253,7-11
台中市西區東興路三段57號,(04)24714180        ,865889              ,向勝,,,(04)24723508        ,120652860.0,24146636.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,西區,120.65286,24.146636,7-11
台中市西區五權路2-12號13號,(04)23753886        ,885539              ,安龍,,,(04)23752146        ,120668291.0,24142381.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,西區,120.668291,24.142381,7-11
台中市西區忠明南路16號16之1號18號1樓,(04)23266038        ,171203              ,忠明義,,,(04)23269542        ,120658680.776371,24156239.8285886,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,西區,120.658680776371,24.1562398285886,7-11
台中市西區忠明南路192號,(04)23787265        ,174626              ,忠福,,,(04)23787263        ,120657106.0,24142882.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,西區,120.657106,24.142882,7-11
台中市西區美村路1段22號,(04)23287159        ,936048              ,明義,,,(04)23287885        ,120661017.0,24154912.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,西區,120.661017,24.154912,7-11
台中市西區健行路1046;1046之1號,(04)23265163        ,940483              ,金典,,,(04)23265492        ,120662971.0,24156529.0,台中市,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,西區,120.662971,24.156529,7-11
台中市西區五權路2-104號及貴和街222號,(04)23720574        ,136336              ,保誠,,,(04)23721062        ,120665886.0,24139383.0,台中市,Y,Y,N,N,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,西區,120.665886,24.139383,7-11
台中市西區美村路1段54號,(04)23283084        ,961619              ,美生,,,(04)23275818        ,120661556.0,24153279.0,台中市,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,西區,120.661556,24.153279,7-11
台中市西區美村路一段542號546號,(04)23764229        ,112639              ,美村,,,(04)23762435        ,120661504.0,24139612.0,台中市,Y,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,西區,120.661504,24.139612,7-11
台中市西區精誠路107號,(04)23108237        ,154644              ,益風,,,(04)23202817        ,120655227.0,24150492.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,西區,120.655227,24.150492,7-11
台中市西區民生路517號,(04)23754468        ,902757              ,華生,,,(04)23765931        ,120658762.0,24144267.0,台中市,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,西區,120.658762,24.144267,7-11
台中市西區忠明南路117號1樓,(04)23260825        ,114152              ,鄉林夏都,,,(04)23267921        ,120657360.775564,24152981.8172057,台中市,Y,Y,N,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,西區,120.657360775564,24.152981817205703,7-11
台中市西區民生路155號一樓,(04)22211758        ,865384              ,新五廊,,,(04)22240981        ,120671203.0,24142622.0,台中市,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,西區,120.671203,24.142622,7-11
台中市西區中美街283號,(04)23014471        ,139298              ,新文化,,,(04)23019624        ,120660006.0,24149573.0,台中市,Y,Y,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,西區,120.660006,24.149573,7-11
台中市西區精誠路15號,(04)23297735        ,143068              ,精明,,,(04)23292349        ,120656338.774834,24155732.8267976,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,西區,120.65633877483401,24.1557328267976,7-11
台中市西區精誠路41號之6之7,(04)23194274        ,118659              ,精業,,,(04)23191670        ,120655230.0,24153265.0,台中市,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,西區,120.65523,24.153265,7-11
台中市西區模範街34巷1號,(04)23022580        ,912732              ,模範,,,(04)23024571        ,120666726.0,24149128.0,台中市,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,西區,120.666726,24.149128,7-11
台中市西區林森路80號及樂群街81號,(04)23710428        ,875358              ,樂群,,,(04)23714557        ,120671029.0,24137547.0,台中市,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,西區,120.671029,24.137547,7-11
台中市西區美村路1段736號,(04)23724143        ,872474              ,權美,,,(04)23723672        ,120661585.0,24134218.0,台中市,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,西區,120.661585,24.134218,7-11
台中市北區育才北路74號76號,(04)22256155        ,128380              ,中友,,,(04)22256137        ,120685165.0,24153024.0,台中市,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,北區,120.685165,24.153024,7-11
台中市北區育德路13號,(04)22078871        ,119652              ,中醫,,,(04)22078812        ,120679765.0,24157111.0,台中市,Y,Y,N,N,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,北區,120.679765,24.157111,7-11
台中市北區學士路2號,(04)22345106        ,969059              ,中醫五權,,,(04)22346053        ,120683183.0,24153839.0,台中市,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,北區,120.683183,24.153839,7-11
台中市北區進化北路413號1樓,                    ,167086              ,元保,,,(04)22068717        ,120676864.0,24162966.0,台中市,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,北區,120.676864,24.162966,7-11
台中市北區天津路二段138之10號之11號,(04)22994447        ,130420              ,文津,,,(04)22994768        ,120676683.0,24169765.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,北區,120.676683,24.169765,7-11
台中市北區陜西路107號109號,(04)22937187        ,144027              ,平西,,,(04)22936706        ,120668151.0,24172071.0,台中市,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,北區,120.668151,24.172071,7-11
台中市北區進化北路297號,(04)22378326        ,791573              ,永進,,,(04)22366485        ,120682498.0,24162921.0,台中市,Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,北區,120.682498,24.162921,7-11
台中市北區育德路2號,(04)22070590        ,127929              ,立夫,,,(04)22070910        ,120680666.0,24156229.0,台中市,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,北區,120.680666,24.156229,7-11
台中市北區文莊里日興街180號1樓,(04)22067589        ,952316              ,光大國宅,,,(04)22068491        ,120675547.0,24150934.0,台中市,Y,Y,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,北區,120.675547,24.150934,7-11
台中市北區自強一街1號,(04)23601474        ,875093              ,合作,,,(04)23608343        ,120697028.0,24152888.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,北區,120.697028,24.152888,7-11
台中市北區中清路1段102號1樓,(04)22030811        ,113469              ,汶莊,,,(04)22063620        ,120677505.0,24153745.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,北區,120.677505,24.153745,7-11
台中市北區進化路583號,(04)22383234        ,846109              ,育仁,,,(04)22373045        ,120694138.0,24160412.0,台中市,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,北區,120.694138,24.160412,7-11
台中市北區賴福里中清路一段508號,(04)22057278        ,177441              ,亞太,,,(04)22057324        ,120674172.0,24164794.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,北區,120.674172,24.164794,7-11
台中市北區崇德路一段143之2號,(04)22345609        ,150815              ,庚樺,,,(04)22349868        ,120684822.0,24161471.0,台中市,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,北區,120.684822,24.161471,7-11
台中市北區忠明8街1號或太原路1段492號1樓,(04)22063474        ,887029              ,忠太,,,(04)22063209        ,120665654.780836,24163450.8538191,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,北區,120.66565478083601,24.1634508538191,7-11
台中市北區忠明路426號1樓,(04)22060355        ,120939              ,忠權,,,(04)22061836        ,120669216.7832,24162877.851851,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,北區,120.6692167832,24.162877851851,7-11
台中市北區賴厝里山西路一段48號,(04)22994606        ,131135              ,昌鴻,,,(04)22990002        ,120675333.787199,24165001.8593178,台中市,Y,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,Y,北區,120.67533378719901,24.165001859317798,7-11
台中市北區北平路二段141號1樓,(04)22981488        ,991355              ,東義,,,(04)22981487        ,120677739.0,24171422.0,台中市,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,北區,120.677739,24.171422,7-11
台中市北區淡溝里博館路92號1樓,(04)23286089        ,165057              ,科博館,,,(04)23268634        ,120666427.781499,24155585.8263762,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,北區,120.666427781499,24.1555858263762,7-11
台中市北區健行路49號,(04)22302284        ,935632              ,益華,,,(04)22301107        ,120689004.0,24158849.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,北區,120.689004,24.158849,7-11
台中市北區陜西路48號48之1號1樓,(04)22911296        ,136082              ,陜西,,,(04)22918766        ,120668347.0,24168536.0,台中市,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,北區,120.668347,24.168536,7-11
台中市北區健行路354號,(04)22362642        ,132921              ,健興,,,(04)22363079        ,120683191.792491,24159255.8393308,台中市,Y,N,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,北區,120.683191792491,24.1592558393308,7-11
台中市北區淡溝里民權路361號1樓,(04)22060341        ,110987              ,淡溝,,,(04)22065373        ,120670282.78402,24156779.8305777,台中市,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,北區,120.67028278402,24.1567798305777,7-11
台中市北區漢口路三段172號174號,(04)22979283        ,864923              ,通豪,,,(04)22951490        ,120671975.0,24166802.0,台中市,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,北區,120.671975,24.166802,7-11
台中市北區學士路67號69號1樓,(04)22060928        ,993591              ,婷婷,,,(04)22081433        ,120681940.79175,24154679.8233495,台中市,Y,Y,N,N,Y,N,N,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,北區,120.68194079175,24.154679823349497,7-11
台中市北區國強街142號及天祥街100號1樓,(04)22378314        ,993111              ,富強,,,(04)22338064        ,120697436.0,24160794.0,台中市,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,北區,120.697436,24.160794,7-11
台中市北區中華路二段137號,(04)22069695        ,968621              ,華太,,,(04)22061723        ,120680662.0,24149168.0,台中市,Y,Y,N,N,Y,N,N,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,北區,120.680662,24.149168,7-11
台中市北區進化路328號,(04)23607487        ,177522              ,進合,,,(04)23609986        ,120694592.0,24153478.0,台中市,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,北區,120.694592,24.153478,7-11
台中市北區中清路一段569號,(04)22986360        ,891361              ,雅昌,,,(04)22984769        ,120672415.0,24168873.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,北區,120.672415,24.168873,7-11
台中市北區中清路1段320號,(04)22070718        ,130718              ,雅亭,,,(04)22063783        ,120675729.0,24160290.0,台中市,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,北區,120.675729,24.16029,7-11
台中市北區天津路2段7號,(04)22975993        ,148085              ,雅津,,,(04)22913927        ,120673003.0,24170193.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,北區,120.673003,24.170193,7-11
台中市北區五權路387號及五常街13號15號,(04)22014667        ,895592              ,順益,,,(04)22014671        ,120681106.0,24152983.0,台中市,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,北區,120.681106,24.152983,7-11
台中市北區北平路二段96號,(04)22976010        ,865100              ,新北平,,,(04)22968483        ,120675067.0,24171425.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,Y,北區,120.675067,24.171425,7-11
台中市北區金龍里三民路三段289號,(04)22330982        ,941028              ,新民高中,,,(04)22330573        ,120686772.0,24157069.0,台中市,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,北區,120.686772,24.157069,7-11
台中市北區金龍里三民路三段289號,(04)22336806        ,941039              ,新民國,,,(04)22330621        ,120686772.0,24157069.0,台中市,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,北區,120.686772,24.157069,7-11
台中市北區三民路三段116號,(04)22233419        ,912363              ,新育才,,,(04)22232877        ,120684367.0,24149877.0,台中市,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,北區,120.684367,24.149877,7-11
台中市北區東光路340號,(04)22357505        ,916206              ,新東峰,,,(04)22349431        ,120699024.0,24154040.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,北區,120.699024,24.15404,7-11
台中市北區德化街660號,(04)22084552        ,978617              ,新德化,,,(04)22084550        ,120664877.0,24161485.0,台中市,Y,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,北區,120.664877,24.161485,7-11
台中市北區興進路60號,(04)22301413        ,893231              ,嘟嘟,,,(04)22384760        ,120697397.0,24155677.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,北區,120.697397,24.155677,7-11
台中市北區漢口路五段60號62號66號1樓,(04)22358853        ,944511              ,漢華,,,(04)22355816        ,120686677.0,24166908.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,北區,120.686677,24.166908,7-11
台中市北區尊賢街9號,(04)22236057        ,149033              ,德毅,,,(04)22278757        ,120684787.0,24148314.0,台中市,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,北區,120.684787,24.148314,7-11
台中市北區進化北路378-6號,(04)22353568        ,126801              ,衛道,,,(04)22353537        ,120680096.0,24163336.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,北區,120.680096,24.163336,7-11
台中市北區學士路163號165號,(04)22038440        ,886130              ,學士,,,(04)22038425        ,120680789.0,24158863.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,北區,120.680789,24.158863,7-11
台中市北區篤行路120號122號,(04)22060383        ,148351              ,篤行,,,(04)22015811        ,120676212.0,24148146.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,北區,120.676212,24.148146,7-11
台中市北區金華里進德北路160號162號,(04)23602310        ,151302              ,興悅,,,(04)23602265        ,120693104.0,24154851.0,台中市,Y,Y,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,北區,120.693104,24.154851,7-11
